list_rank,bgm_rank,id,name,name_cn,year,score,votes,tags,url
481,905,221127,ゴールデンカムイ,黄金神威,2018,7.5,4256,漫画改|2018年4月|冒险|TV|Genostudio|战斗|搞笑|美食|2018|漫改|黄金神威|历史|難波日登志|日本|末廣健一郎|高木登|热血|难波日登志|ジェノスタジオ|2018年|geno_studio|群像|日本动画|颜艺|剧情|动画|北海道|白石晴香|2010s|TVA,https://chii.in/subject/221127
483,907,22759,花咲くいろは,花开伊吕波,2011,7.5,12392,P.A.WORKS|治愈|花咲くいろは|原创|2011年4月|TV|信PA得画质|2011|能登麻美子|日常|豊崎愛生|户松遥|职场|伊藤加奈惠|青春|励志|安藤真裕|2010年4月|日本|四月番|冈田麿里|岡田麿里|恋爱|小见川千明|百合|花开伊吕波|岸田梅尔|2011年|丰崎爱生|孝哥,https://chii.in/subject/22759
484,908,12,ちょびっツ,人形电脑天使心,2002,7.5,5257,CLAMP|人形电脑天使心|MADHouse|TV|叽|2002|治愈|chobits|漫画改|恋爱|田中理惠|小叽|科幻|Chobits~初次感动~|启动键|萝莉|日常|漫改|浅香守生|2002年4月|日本|ちぃ|杉田智和|2002年|搞笑|S田|童年|半年番|萌|动画,https://chii.in/subject/12
486,913,109386,Fate/stay night [Unlimited Blade Works] 2ndシーズン,Fate/stay night [Unlimited Blade Works] 第二季,2015,7.5,17873,Type-Moon|Fate|ufotable|战斗|游戏改|2015年4月|TV|奇幻|UBW|GAL改|2015|蘑菇|热血|日本|游戏改编|2015年|恋爱|三浦貴博|三浦贵博|动画|奈须蘑菇|奈須きのこ|续作|FateStayNight|型月|植田佳奈|游改|远坂凛|诹访部顺一|奈须きのこ,https://chii.in/subject/109386
488,918,123568,ご注文はうさぎですか？？,请问您今天要来点兔子吗？？,2015,7.5,8057,百合|芳文社|萝莉|治愈|2015年10月|漫画改|日常|WHITEFOX|萌|TV|请问您今天要来点兔子吗？|2015|漫改|萌系|佐仓绫音|轻百合|日本|KINEMACITRUS|萌豚|桥本裕之|续作|橋本裕之|LOLI|2015年|搞笑|轻百|废萌|内田真礼|水濑祈|KINEMA_CITRUS,https://chii.in/subject/123568
490,920,246431,BanG Dream! ガルパ☆ピコ,BanG Dream! 少女乐团派对！☆PICO,2018,7.5,2999,泡面番|搞笑|原创|2018年7月|乐队|偶像|TV|音乐|BanG_Dream!|BanGDream|2018|Q版|百合|SANZIGEN|日本|DMM.futureworks|日常|WEB|サンジゲン|三次元|宫岛星矢|游戏改|宮嶋星矢|W-toonStudio|校园|沙雕|2018年|泡面|Bushiroad|轻百合,https://chii.in/subject/246431
494,925,1451,東のエデン,东之伊甸,2009,7.5,5148,東之伊甸|神山健治|Production.I.G|I.G|TV|川井宪次|原创|2009年4月|2009|羽海野千花|神作|黑马|白码王子|ProductionI.G|科幻|Production|悬疑|noitaminA|2009年四月番|木村良平|森田|日本|早见沙织|东之伊甸|动画|2009年|剧情|Production_I.G|川井憲次|恋爱,https://chii.in/subject/1451
498,934,285776,ID:INVADED イド：インヴェイデッド,异度侵入,2020,7.5,15068,原创|悬疑|推理|2020年1月|科幻|TV|NAZ|2020|舞城王太郎|青木英|犯罪|津田健次郎|原创动画|日本|あおきえい|2020年|奇幻|异度侵入|剧情|智斗|战斗|2020冬|催泪|动画|季番|日本动画|碇谷敦|小玉有起|2020s|剧集,https://chii.in/subject/285776
501,940,29426,坂道のアポロン,坂道上的阿波罗,2012,7.5,3213,菅野洋子|渡边信一郎|2012年4月|noitaminA|MAPPA|TV|坂道上的阿波罗|漫画改|2012|jazz|音乐|細谷佳正|木村良平|昭和|校园|漫改|基|青春|四月番|恋爱|手塚PRODUCTION|渡辺信一郎|结城信辉|治愈|菅野よう子|日本|アニメ|日常|2012年|细谷佳正,https://chii.in/subject/29426
503,942,2882,青い文学シリーズ,青之文学,2009,7.5,2433,MADHouse|太宰治|文学|人间失格|TV|堺雅人|小畑健|2009年10月|2009|青ぃ文学|小说改|正因名作更显青涩|浅香守生|青涩文学系列|荒木哲郎|久保带人|中村亮介|日本|文青|宮繁之|2009年|夏目漱石|神作|石塚敦子|剧情|TVA|いしづかあつこ|文艺|轻小说改|宫繁之,https://chii.in/subject/2882
504,943,489820,らんま1/2,乱马1/2,2024,7.5,5610,恋爱|2024年10月|MAPPA|漫画改|搞笑|性转|TV|日常|高桥留美子|2024|奇幻|重制|日本|漫改|宇田钢之介|战斗|校园|宇田鋼之介|喜剧|乱马|2024年|季番|乱马1|2|青春|追番|TVA|2020s|林原めぐみ|经典,https://chii.in/subject/489820
506,947,272510,まちカドまぞく,街角魔族,2019,7.5,10987,芳文社|百合|日常|J.C.STAFF|搞笑|2019年7月|漫画改|轻百合|TV|2019|魔法少女|漫改|废萌|樱井弘明|小原好美|日本|萌|奇幻|校园|治愈|街角魔族|桜井弘明|萌豚|2019年|萌系|轻百|鬼头明里|季番|喜剧|きらら,https://chii.in/subject/272510
507,948,467461,ダンダダン,胆大党,2024,7.5,15398,战斗|漫画改|奇幻|2024年10月|ScienceSARU|TV|牛尾宪辅|怪谈|日本|2024|漫改|猎奇|科幻|山代风我|搞笑|恋爱|濑古浩司|少年向|校园|热血|山代風我|超能力|胆大党|科学猴|若山诗音|2024年|瀬古浩司|青春|JUMP|サイエンスSARU,https://chii.in/subject/467461
509,953,7348,STAR DRIVER 輝きのタクト,驭星者 闪亮的拓人,2010,7.5,3000,BONES|银河美少年|TV|原创|飒爽登场|萝卜|骨头社|2010年10月|2010|宫野真守|福山润|青春謳歌|机战|五十岚卓哉|石田彰|榎户洋司|囧片|五十嵐卓哉|战斗|榎戸洋司|青春|科幻|日本|校园|作画|十月番|神前晓|2010年|机器人|早见沙织,https://chii.in/subject/7348
510,954,296367,SSSS.DYNAZENON,SSSS.电光机王,2021,7.5,11995,TRIGGER|原创|恋爱|特摄|2021年4月|TV|战斗|JK|雨宮哲|萝卜|2021|机战|科幻|雨宫哲|日本|長谷川圭一|校园|热血|日本动画|2021年|特摄改|青春|DK|奇幻|纯爱|SSSS.GRIDMAN|ssss|扳机社|长谷川圭一|榎木淳弥,https://chii.in/subject/296367
511,955,148726,灰と幻想のグリムガル,灰与幻想的格林姆迦尔,2016,7.5,8217,A-1Pictures|轻小说改|奇幻|异世界|2016年1月|TV|战斗|灰与幻想的格林姆迦尔|轻改|2016|中村亮介|十文字青|穿越|小说改|日本|冒险|治愈|小松未可子|成长|日常|A-1_Pictures|2016年|恋爱|励志|细谷佳正|吉野裕行|A-1|动画|季番|真实,https://chii.in/subject/148726
512,960,326895,サマータイムレンダ,夏日重现,2022,7.5,19238,悬疑|轮回|漫画改|2022年4月|奇幻|TV|战斗|漫改|OLM|2022|智斗|夏日重现|渡边步|濑古浩司|日本|恋爱|渡辺歩|日本动画|推理|2022年|剧情|热血|半年番|穿越|田中靖規|瀬古浩司|花江夏树|神作|追番|纯爱,https://chii.in/subject/326895
514,964,420628,薬屋のひとりごと,药屋少女的呢喃,2023,7.5,10792,推理|2023年10月|轻小说改|TV|中国风|悠木碧|2023|OLM|TOHOanimationSTUDIO|悬疑|轻改|治愈|小说改|日本|恋爱|東宝|宫廷|日常|長沼範裕|2023年|搞笑|长沼范裕|药屋少女的呢喃|中华风|漫画改|古风|奇幻|女性向|2024|国风,https://chii.in/subject/420628
519,975,32318,しろくまカフェ,白熊咖啡馆,2012,7.5,2713,2012年4月|神谷浩史|樱井孝宏|福山潤|治愈系|冷笑话|动物番|治愈|萌|搞笑|神卡司！|TV|北极熊cafe|中村悠一|2012|花泽香菜|漫画改|StudioPierrot|日常|北极熊|四月番|福山润|漫改|动物|小野大辅|白熊咖啡厅|日本|アニメ|2012年|ぴえろ,https://chii.in/subject/32318
521,982,2936,蒼穹のファフナー,苍穹之法芙娜,2004,7.5,2003,XEBEC|苍穹的法芙娜|TV|冲方丁|机战|2004|原创|平井久司|萝卜|平井脸！！！！|angela|苍穹のファフナー|2004年7月|便当|科幻|羽原信義|剧情超棒啊|平井脸|日本|苍穹之法芙娜|战斗|羽原信义|听说挺好|2004年|山野辺一記|TVA|皆城|斉藤恒芳|补番|乙姬,https://chii.in/subject/2936
523,984,528438,フードコートで、また明日。,明天，美食广场见。,2025,7.5,6092,日常|漫画改|2025年7月|TV|花田十辉|百合|AtelierPontdarc|搞笑|2025|日本|漫改|校园|JK|轻百合|古贺一臣|2025年|空气系|治愈|古賀一臣|轻百|吐槽|花田十輝|7月|美食|青山吉能|奇幻|聊天|TVA|Atelier_Pontdarc|喜剧,https://chii.in/subject/528438
524,985,471793,君のことが大大大大大好きな100人の彼女 第2期,超超超超超喜欢你的100个女朋友 第二季,2025,7.5,6419,后宫|恋爱|搞笑|漫画改|2025年1月|TV|校园|逆天|BiburyAnimationStudios|2025|日本|整活|漫改|续作|佐藤光|日常|Bibury|百合|纯爱|未确定|喜剧|未定|抽象|2025年|扭曲|原创|超超超超超喜欢你的100个女朋友|卖肉|未定档|バイブリーアニメーションスタジオ,https://chii.in/subject/471793
526,987,211934,このはな綺譚,此花绮谭,2017,7.5,4836,百合|治愈|日常|2017年10月|兽耳|漫画改|萝莉|TV|萌|Lerche|2017|漫改|奇幻|此花绮谭|岡本英樹|日本|轻百合|大野柚布子|萌系|2017年|冈本英树|搞笑|萌豚|轻百|和风|10月|TVA|日本动画|ラルケ|吉岡たかを,https://chii.in/subject/211934
528,992,210458,恋は雨上がりのように,恋如雨止,2018,7.5,4833,恋爱|WITSTUDIO|2018年1月|漫画改|TV|青春|2018|漫改|恋如雨止|治愈|noitaminA|Aimer|渡辺歩|倒A档|日本|渡边步|WIT_STUDIO|文艺|校园|少女|成长|2018年|职场|日常|三重野瞳|励志|TVA|眉月じゅん|大叔|平田广明,https://chii.in/subject/210458
529,996,880,フルーツバスケット,水果篮子,2001,7.5,2459,治愈系|水果篮子|少女系|治愈|TV|冈崎律子|2001|校园|大地丙太郎|高屋奈月|studiodeen|漫画改|动物|本田透|堀江由衣|恋爱|奇幻|诅咒|2001年7月|少女向|童年|漫改|少女|日本|乙女向|2001年|关智一|幻影天使|少女漫|乙女,https://chii.in/subject/880
530,999,136311,ゆるゆり なちゅやちゅみ!+,摇曳百合 夏日时光！+,2015,7.5,2677,OVA|百合|日常|摇曳百合|2015|漫画改|搞笑|TYOAnimations|治愈|阿卡林|2015年8月|漫改|TV|萌|畑博之|轻百合|日本|校园|一迅社|夏日时光！+|动画工房|2015年|轻百|深見真|深见真|2015年7月|萝莉|TYOアニメーションズ|欢乐|剧场版,https://chii.in/subject/136311
532,1004,524707,わたしが恋人になれるわけないじゃん、ムリムリ！（※ムリじゃなかった!?）,我们不可能成为恋人！绝对不行。 (※似乎可行？),2025,7.5,10203,百合|后宫|校园|喜剧|恋爱|2025年7月|TV|studioMOTHER|轻小说改|小说改|2025|搞笑|日本|轻改|内沼菜摘|日常|BB|荒川稔久|2025年|青春|真百合|真百|粉毛|女同|恋人不行|党争|7月|TVA|漫改|2020s,https://chii.in/subject/524707
535,1008,174584,フリップフラッパーズ,轻拍翻转小魔女,2016,7.5,4216,原创|百合|Studio3Hz|TV|2016年10月|奇幻|押山清高|2016|电波|Flip_Flappers|战斗|小岛崇史|M・A・O|日本|高桥未奈美|魔法少女|作画|Studio_3Hz|綾奈ゆにこ|2016年|轻百合|冒险|久弥直树|季番|科幻|萌|绫奈由仁子|小島崇史|久弥直樹|幻想,https://chii.in/subject/174584
537,1011,4193,アニ＊クリ15,NHK15个动画短片,2007,7.5,2068,短片|NHK|2007|今敏|名监督|新海诚|押井守|MADHouse|短片集|原创|GAINAX|Studio4℃|GONZO|TV|1min|动画短片|林明美|Production.I.G|Satelight|日本|河森正治|ProductionI.G|前田真宏|新海誠|中泽一登|新海诚是神|木村真二|OVA|竹内敦志|60sec,https://chii.in/subject/4193
538,1012,139022,コンクリート・レボルティオ～超人幻想～,Concrete Revolutio 超人幻想,2015,7.5,3277,BONES|原创|2015年10月|TV|水岛精二|战斗|2015|超能力|超人幻想|会川升|會川昇|石川界人|水島精二|奇幻|豊崎愛生|科幻|日本|2015年|特摄|热血|季番|剧情|历史|萝卜|作画|伊藤嘉之|丰崎爱生|辻真先|2015秋|中村丰,https://chii.in/subject/139022
542,1023,278826,Re:ゼロから始める異世界生活 2nd season,Re：从零开始的异世界生活 第二季,2020,7.4,14534,异世界|轻小说改|WHITEFOX|2020年7月|奇幻|TV|Re:ゼロから始める異世界生活|轮回|战斗|轻改|2020|后宫|小说改|日本|穿越|恋爱|续作|Re:从零开始异世界生活|2020年4月|渡边政治|渡邊政治|冒险|悬疑|re0|热血|Re：从零开始的异世界生活|2020年|WHITE_FOX|长月达平|高桥李依,https://chii.in/subject/278826
544,1030,309,true tears,真实之泪,2008,7.4,7095,P.A.WORKS|真实之泪|校园|党争|TV|三角|养女|原创|2008年1月|恋爱|2008|养鸡女|爱情|True_Tears|PAWorks|养鸡党|冈田麿里|名塚佳织|青春|西村纯二|岡田麿里|日本|西村純二|韩剧|治愈|冈田磨里|GAL改|TT|游戏改|真实,https://chii.in/subject/309
545,1034,71802,げんしけん 二代目,现视研 二代目,2013,7.4,2255,现视研|2013年7月|水岛努|TV|宅|ProductionI.G|漫画改|日常|Production.I.G|2013|搞笑|校园|伪娘|漫改|腐|水島努|日本|青春|横手美智子|2013年|Production_I.G|Otaku|续作|恋爱|山本希望|大学|动画|福山润|ゆかな|腐女,https://chii.in/subject/71802
546,1040,37694,To LOVEる-とらぶる-ダークネス,出包王女Darkness,2012,7.4,5668,后宫|卖肉|出包王女Darkness|2012年10月|TV|XEBEC|漫画改|ToLoveる|2012|肉|校园|老湿|良心|圣光|漫改|花泽香菜|搞笑|肉番|日本|豊崎愛生|恋爱|续作|日常|出包王女|ATX|奇幻|大槻敦史|矢吹健太朗|ToLove|矢吹健太郎,https://chii.in/subject/37694
549,1046,140001,Re:ゼロから始める異世界生活,Re：从零开始的异世界生活,2016,7.4,22870,轻小说改|异世界|2016年4月|穿越|WHITEFOX|Re:从零开始异世界生活|奇幻|TV|轻改|轮回|2016|战斗|小说改|小林裕介|恋爱|日本|中村悠一|后宫|2016年四月番|渡边政治|長月達平|渡邊政治|高桥李依|2016年|悬疑|冒险|热血|剧情|re0|半年番,https://chii.in/subject/140001
552,1050,240038,青春ブタ野郎はバニーガール先輩の夢を見ない,青春猪头少年不会梦到兔女郎学姐,2018,7.4,23427,恋爱|校园|轻小说改|CloverWorks|2018年10月|青春|TV|鴨志田一|奇幻|轻改|2018|小说改|种崎敦美|日本|石川界人|増井壮一|治愈|日常|后宫|搞笑|鸭志田一|青春猪头少年系列|2018年|增井壮一|横谷昌宏|科幻|纯爱|催泪|TV　|TＶ,https://chii.in/subject/240038
553,1054,237423,ケムリクサ,烟草,2019,7.4,3345,原创|2019年1月|たつき|TV|废土|科幻|2019|3D|战斗|ヤオヨロズ|八百万|原创动画|YAOYOROZU|小松未可子|尾本達紀|日本|奇幻|悬疑|末世|冒险|2019年|公路|治愈|TV动画|剧情|1月|公路片|驼鹿|TVA|日本动画,https://chii.in/subject/237423
556,1064,179949,小林さんちのメイドラゴン,小林家的龙女仆,2017,7.4,21674,京阿尼|日常|搞笑|百合|2017年1月|漫画改|TV|小林家的妹抖龙|京都动画|武本康弘|2017|漫改|萌|萌系|日本|京都|萌豚|治愈|奇幻|轻百合|京都アニメーション|小林家的龙女仆|2017年|门胁未来|废萌|山田由香|喜剧|轻百|女仆|田村睦心,https://chii.in/subject/179949
557,1065,168204,宇宙パトロールルル子,宇宙巡警露露子,2016,7.4,5121,TRIGGER|今石洋之|泡面番|原创|搞笑|TV|2016年4月|2016|恋爱|宇宙巡警露露子|泡面|雨宫哲|M·A·O|日本|2016年|战斗|原创动画|科幻|热血|雨宮哲|neta|扳机社|日本动画|电波|日常|脑洞|萌|TVA|榎木淳弥|喜剧,https://chii.in/subject/168204
559,1068,105075,血界戦線,血界战线,2015,7.4,9309,BONES|漫画改|2015年4月|战斗|TV|血界战线|奇幻|2015|漫改|热血|松本理惠|石田彰|中井和哉|搞笑|内藤泰弘|日本|阪口大助|松本理恵|钉宫理惠|骨头社|古家和尚|日常|2015年|科幻|川元利浩|群像|日本动画|燃|岩崎太整|季番,https://chii.in/subject/105075
563,1076,335579,ラブライブ！虹ヶ咲学園スクールアイドル同好会 2期,Love Live! 虹咲学园校园偶像同好会 第二季,2022,7.4,4234,偶像|原创|SUNRISE|百合|LoveLive！|2022年4月|TV|音乐|校园|2022|田中仁|LoveLive|河村智之|楠木灯|续作|日本|扭曲|轻百合|日常|2022年|LoveLive!|横田拓己|サンライズ|TVA|青春|矢野妃菜喜|虹团|2020s|虹咲|LL,https://chii.in/subject/335579
564,1079,292359,波よ聞いてくれ,听着这电波,2020,7.4,3415,SUNRISE|职场|搞笑|2020年4月|TV|漫改|漫画改|2020|电波|沙村广明|广播|日常|南川達馬|听着这电波|米村正二|日本|南川达马|杉山里穂|2020年|治愈|日本动画|励志|2020春|横田拓己|生活|吐槽|2020s|4月|剧情|职业,https://chii.in/subject/292359
565,1084,41488,さくら荘のペットな彼女,樱花庄的宠物女孩,2012,7.4,18078,J.C.STAFF|校园|樱花庄的宠物女孩|轻小说改|恋爱|治愈|2012年10月|TV|励志|茅野爱衣|2012|松冈祯丞|冈田麿里|轻改|小说改|轻小说|青春|日常|日本|鸭志田一|搞笑|石塚敦子|后宫|2012十月番|党争|岡田麿里|2012年|いしづかあつこ|催泪|鴨志田一,https://chii.in/subject/41488
566,1090,208908,NEW GAME!!,,2017,7.4,7408,芳文社|百合|动画工房|职场|2017年7月|日常|漫画改|TV|萌豚|2017|萌|漫改|NEWGAME|游戏制作|藤原佳幸|轻百合|日本|動画工房|搞笑|治愈|志茂文彦|续作|2017年|萌系|轻百|日笠阳子|茅野爱衣|高田忧希|得能正太郎|茅野愛衣,https://chii.in/subject/208908
568,1097,64140,ログ・ホライズン,记录的地平线,2013,7.4,6707,轻小说改|网游|2013年10月|记录的地平线|TV|奇幻|Satelight|战斗|2013|异世界|橙乃ままれ|轻改|高梨康治|卫星社|小说改|轻小说|穿越|日本|石平信司|寺岛拓笃|前野智昭|2013年|游戏|冒险|智斗|群像|サテライト|加藤英美里|NHK|半年番,https://chii.in/subject/64140
570,1104,211068,キノの旅 -the Beautiful World- the Animated Series,奇诺之旅,2017,7.4,3467,轻小说改|公路片|2017年10月|奇幻|TV|Lerche|2017|成人童话|悠木碧|奇诺之旅|轻改|续作|有生之年|小说改|田口智久|日本|治愈|冒险|公路|旅行|寓言|单元剧|内涵|2017年|時雨沢恵一|日常|ラルケ|时雨泽惠一|季番|石田彰,https://chii.in/subject/211068
